Tabela,Campo,PK,Tipo,Descrição
negociacao,cd_grupo_produto,,integer,
negociacao,dt_inicio,,timestamp,
negociacao,dt_termino,,timestamp,
negociacao,cd_tipo_pagamento,,integer,
negociacao,cd_condicao_pagamento,,integer,
negociacao,vl_desconto,,"numeric(15,2)",
negociacao,pr_desconto,,"numeric(15,2)",
negociacao,id_tipo_verba,,smallint,
negociacao,vl_venda_minima,,"numeric(15,2)",
negociacao,vl_venda_maxima,,"numeric(15,2)",
negociacao,qt_minimo_produto,,integer,
negociacao,qt_maximo_produto,,integer,
negociacao,id_libera_valor_minimo,,smallint,
negociacao,qt_utilizacao_cliente,,integer,
negociacao,ds_observacao,,text,
negociacao,vl_investimento_maximo,,"numeric(15,2)",
negociacao,qt_utilizacao_maxima,,integer,
negociacao,ds_imagem,,text,
negociacao,created_at,,timestamp,
negociacao,updated_at,,timestamp,
negociacao,cd_referencia_externa,,text,
negociacao,cd_marca,,integer,
negociacao,pr_participacao_vendedor,,"numeric(15,2)",
negociacao,pr_participacao_supervisor,,"numeric(15,2)",
negociacao,pr_participacao_gerente,,"numeric(15,2)",
negociacao,ds_cupom_desconto,,text,
negociacao,id_tipo,,smallint,
negociacao,id_forca_vendas,,smallint,
negociacao,id_pedflex,,smallint,
negociacao,id_ecommerce,,smallint,
negociacao,id_televendas,,smallint,
negociacao,cd_operacao_fiscal,,integer,
negociacao,qt_produto_prioritario,,integer,
negociacao,id_considera_produto,,smallint,
negociacao,id_recebe_desconto,,smallint,
negociacao,ds_codigo_externo,,text,
negociacao,id_desabilita_verba,,smallint,
negociacao,vl_investido,,"numeric(15,2)",
negociacao,id_insere_automatica_pedflex,,smallint,
negociacao,ds_referencia_infracommerce,,text,
negociacao,id_desabilita_verba_desconto,,smallint,
negociacao,id_desabilita_verba_acrescimo,,smallint,
negociacao_atividade,cd_negociacao,X,integer,
negociacao_atividade,cd_negociacao,X,integer,
negociacao_atividade,created_at,,timestamp,
negociacao_atividade,updated_at,,timestamp,
negociacao_cliente,cd_negociacao,X,integer,
negociacao_cliente,cd_pessoa_cliente,X,integer,
negociacao_cliente,created_at,,timestamp,
negociacao_cliente,updated_at,,timestamp,
negociacao_cliente,id_excluir,,smallint,
negociacao_filial,cd_negociacao,X,integer,
negociacao_filial,cd_pessoa_filial,X,integer,
negociacao_filial,created_at,,timestamp,
negociacao_filial,updated_at,,timestamp,
negociacao_produto,cd_negociacao,X,integer,
negociacao_produto,cd_produto,X,bigint,
negociacao_produto,qt_minima,,integer,
negociacao_produto,qt_maxima,,integer,
negociacao_produto,cd_unidade_medida,,integer,
negociacao_produto,pr_desconto_empresa,,"numeric(15,2)",
negociacao_produto,pr_desconto_fornecedor,,"numeric(15,2)",
negociacao_produto,id_obrigatorio,,smallint,
negociacao_produto,created_at,,timestamp,
negociacao_produto,updated_at,,timestamp,
negociacao_produto,qt_multiplo,,integer,
negociacao_produto,id_excluir,,smallint,
negociacao_produto,id_bloqueia_desconto_unidade,,smallint,
negociacao_produto,cd_unidade_desconto,,integer,
negociacao_produto,vl_minimo,,"numeric(15,2)",
negociacao_produto,vl_maximo,,"numeric(15,2)",
negociacao_produto,id_contabiliza_prioritario,,smallint,
negociacao_produto_associado,cd_negociacao,X,integer,
negociacao_produto_associado,cd_produto,X,bigint,
negociacao_produto_associado,cd_produto_associado,X,bigint,
negociacao_produto_associado,created_at,,timestamp,
negociacao_produto_associado,updated_at,,timestamp,
negociacao_produto_bonificacao,cd_negociacao,X,integer,
negociacao_produto_bonificacao,cd_produto,X,bigint,
negociacao_produto_bonificacao,qt_produto,X,integer,
negociacao_produto_bonificacao,cd_unidade_medida,,integer,
negociacao_produto_bonificacao,id_multiplo,,smallint,
negociacao_produto_bonificacao,created_at,,timestamp,
negociacao_produto_bonificacao,updated_at,,timestamp,
negociacao_produto_bonificacao,cd_produto_base,,bigint,
negociacao_produto_bonificacao,qt_produto_base,,integer,
negociacao_regiao_venda,cd_negociacao,X,integer,
negociacao_regiao_venda,cd_regiao_venda,X,integer,
negociacao_regiao_venda,created_at,,timestamp,
negociacao_regiao_venda,updated_at,,timestamp,
negociacao_utilizada,cd_negociacao,X,integer,
negociacao_utilizada,cd_pessoa,X,integer,
negociacao_utilizada,cd_pedido,X,bigint,
negociacao_utilizada,created_at,,timestamp,
negociacao_utilizada,updated_at,,timestamp,
nota_fiscal,cd_nota_fiscal,X,bigint,
nota_fiscal,cd_pessoa_filial,,integer,
nota_fiscal,cd_pessoa,,integer,
nota_fiscal,cd_operacao_fiscal,,integer,
nota_fiscal,cd_condicao_pagamento,,integer,
nota_fiscal,cd_tipo_pagamento,,integer,
nota_fiscal,cd_pedido,,integer,
nota_fiscal,cd_carga,,integer,
nota_fiscal,cd_regiao_venda,,integer,
nota_fiscal,cd_pessoa_usuario,,integer,
nota_fiscal,nr_lote_nfe,,integer,
nota_fiscal,cd_status_nfe,,integer,
nota_fiscal,nr_nota_fiscal,,bigint,
nota_fiscal,ds_serie,,text,
nota_fiscal,dt_emissao,,timestamp,
nota_fiscal,dt_saida,,timestamp,
nota_fiscal,dt_entrega,,date,
nota_fiscal,dt_vencimento,,date,
nota_fiscal,dt_cancelamento,,date,
nota_fiscal,id_documento_proprio,,smallint,
nota_fiscal,vl_desconto,,"numeric(15,2)",
nota_fiscal,vl_total_produtos,,"numeric(15,2)",
nota_fiscal,vl_total_nota_fiscal,,"numeric(15,3)",
nota_fiscal,vl_peso,,"numeric(10,2)",
nota_fiscal,vl_volume_m3,,text,
nota_fiscal,vl_total_frete,,text,
nota_fiscal,nr_chave_nfe,,text,
nota_fiscal,ds_nfe,,text,
nota_fiscal,nr_recibo,,text,
nota_fiscal,id_tipo_emissao,,smallint,
nota_fiscal,ds_protocolo,,text,
nota_fiscal,ds_cancelamento,,text,
nota_fiscal,ds_manifestacao,,text,
nota_fiscal,created_at,,timestamp,
nota_fiscal,updated_at,,timestamp,
nota_fiscal,Vl_outras_despesas_acessorias,,"numeric(15,2)",
nota_fiscal,dt_atualizacao_estoque,,date,
nota_fiscal_carta_correcao,cd_nf_carta_correcao,X,integer,
nota_fiscal_carta_correcao,cd_nota_fiscal,,bigint,
nota_fiscal_carta_correcao,ds_carta_correcao,,text,
nota_fiscal_carta_correcao,created_at,,timestamp,
nota_fiscal_carta_correcao,updated_at,,timestamp,
nota_fiscal_devolucao,cd_nota_fiscal,X,integer,
nota_fiscal_devolucao,id_status,,smallint,
nota_fiscal_devolucao,cd_movimento,,integer,
nota_fiscal_devolucao,created_at,,timestamp,
nota_fiscal_devolucao,updated_at,,timestamp,
nota_fiscal_doc_referenciado,cd_nota_fiscal,X,bigint,
nota_fiscal_doc_referenciado,cd_nota_fiscal_ref,X,bigint,
nota_fiscal_doc_referenciado,created_at,,timestamp,
nota_fiscal_doc_referenciado,updated_at,,timestamp,
nota_fiscal_entrega,cd_nota_fiscal,X,bigint,
nota_fiscal_entrega,cd_carga,X,integer,
nota_fiscal_entrega,dt_lancamento,,date,
nota_fiscal_entrega,cd_carga_nova,,integer,
nota_fiscal_entrega,id_frete,,smallint,
nota_fiscal_entrega,ds_motivo,,text,
nota_fiscal_entrega,ds_autorizacao,,text,
nota_fiscal_entrega,created_at,,timestamp,
nota_fiscal_entrega,updated_at,,timestamp,
nota_fiscal_icms,cd_nota_fiscal,X,bigint,
nota_fiscal_icms,vl_base,,"numeric(15,2)",
nota_fiscal_icms,vl_icms,,"numeric(15,2)",
nota_fiscal_icms,vl_isento,,"numeric(15,2)",
nota_fiscal_icms,vl_outras,,"numeric(15,2)",
nota_fiscal_icms,vl_diferimento,,"numeric(15,2)",
nota_fiscal_icms,vl_base_fcp,,"numeric(15,2)",
nota_fiscal_icms,created_at,,timestamp,
nota_fiscal_icms,updated_at,,timestamp,
nota_fiscal_ipi,cd_nota_fiscal,X,bigint,
nota_fiscal_ipi,vl_base,,"numeric(15,2)",
nota_fiscal_ipi,vl_ipi,,"numeric(15,2)",
nota_fiscal_ipi,vl_isento,,"numeric(15,2)",
nota_fiscal_ipi,vl_outras,,"numeric(15,2)",
nota_fiscal_ipi,created_at,,timestamp,
nota_fiscal_ipi,updated_at,,timestamp,
nota_fiscal_observacao,cd_observacao,X,integer,
nota_fiscal_observacao,cd_nota_fiscal,,bigint,
nota_fiscal_observacao,ds_observacao,,text,
nota_fiscal_observacao,created_at,,timestamp,
nota_fiscal_observacao,updated_at,,timestamp,
nota_fiscal_produto,cd_nota_fiscal_produto,X,bigint,
nota_fiscal_produto,cd_nota_fiscal,,bigint,
nota_fiscal_produto,cd_produto,,bigint,
nota_fiscal_produto,cd_unidade_medida,,integer,
nota_fiscal_produto,nr_csta,,text,
nota_fiscal_produto,nr_cstb,,text,
nota_fiscal_produto,nr_cstb_original,,text,
nota_fiscal_produto,nr_cfop,,integer,
nota_fiscal_produto,cd_codigo_ajuste_fiscal,,integer,
nota_fiscal_produto,qt_produto,,integer,
nota_fiscal_produto,qt_unitaria,,integer,
nota_fiscal_produto,qt_conversao_caixa,,smallint,
nota_fiscal_produto,vl_produto,,"numeric(15,2)",
nota_fiscal_produto,vl_total,,"numeric(15,2)",
nota_fiscal_produto,vl_liquido,,"numeric(15,4)",
nota_fiscal_produto,vl_custo,,"numeric(15,2)",
nota_fiscal_produto,vl_liquido_distribuidor,,"numeric(15,2)",
nota_fiscal_produto,vl_resultado,,"numeric(15,2)",
nota_fiscal_produto,vl_peso,,"numeric(15,3)",
nota_fiscal_produto,qt_produto_unidade_venda,,integer,
nota_fiscal_produto,qt_conversao_caixa_unidade_venda,,smallint,
nota_fiscal_produto,id_update,,smallint,
nota_fiscal_produto,created_at,,timestamp,
nota_fiscal_produto,updated_at,,timestamp,
nota_fiscal_produto_acrescimo,cd_nota_fiscal_produto,X,bigint,
nota_fiscal_produto_acrescimo,cd_acrescimo,X,integer,
nota_fiscal_produto_acrescimo,pr_acrescimo,,"numeric(5,2)",
nota_fiscal_produto_acrescimo,vl_acrescimo,,"numeric(15,2)",
nota_fiscal_produto_acrescimo,created_at,,timestamp,
nota_fiscal_produto_acrescimo,updated_at,,timestamp,
nota_fiscal_produto_comissao,cd_nota_fiscal_produto,X,bigint,
nota_fiscal_produto_comissao,pr_comissao,,"numeric(5,2)",
nota_fiscal_produto_comissao,vl_comissao,,"numeric(15,2)",
nota_fiscal_produto_comissao,created_at,,timestamp,
nota_fiscal_produto_comissao,updated_at,,timestamp,
nota_fiscal_produto_desconto,cd_nota_fiscal_produto,X,bigint,
nota_fiscal_produto_desconto,cd_desconto,X,integer,
nota_fiscal_produto_desconto,pr_desconto,,"numeric(5,2)",
nota_fiscal_produto_desconto,vl_desconto,,"numeric(15,2)",
nota_fiscal_produto_desconto,created_at,,timestamp,
nota_fiscal_produto_desconto,updated_at,,timestamp,
nota_fiscal_produto_devolucao,cd_nota_fiscal_produto,X,bigint,
nota_fiscal_produto_devolucao,id_situacao,,smallint,
nota_fiscal_produto_devolucao,created_at,,timestamp,
nota_fiscal_produto_devolucao,updated_at,,timestamp,
