Tabela,Campo,PK,Tipo,Descrição
tipo_exposicao_produto,updated_at,,timestamp,Data da última atualização do registro
tipo_ocorrencia_ponto,cd_tipo_ocorrencia_ponto,X,integer,
tipo_ocorrencia_ponto,ds_tipo_ocorrencia_ponto,,text,
tipo_ocorrencia_ponto,created_at,,timestamp,Data de criação do registro
tipo_ocorrencia_ponto,updated_at,,timestamp,Data da última atualização do registro
tipo_pagamento,cd_tipo_pagamento,X,bigint,
tipo_pagamento,ds_tipo_pagamento,,text,
tipo_pagamento,id_tipo,,smallint,
tipo_pagamento,id_tipo_recebimento,,smallint,
tipo_pagamento,id_envio_app,,smallint,
tipo_pagamento,id_tipo_pgto_nf,,smallint,
tipo_pagamento,vl_parcela_minima,,"numeric(15,2)",
tipo_pagamento,created_at,,timestamp,Data de criação do registro
tipo_pagamento,updated_at,,timestamp,Data da última atualização do registro
tipo_pagamento_condicao_pagamento,cd_tipo_pagamento,X,integer,
tipo_pagamento_condicao_pagamento,cd_condicao_pagamento,X,integer,
tipo_pagamento_condicao_pagamento,created_at,,timestamp,Data de criação do registro
tipo_pagamento_condicao_pagamento,updated_at,,timestamp,Data da última atualização do registro
tipo_pagamento,cd_tipo_pedido,X,integer,
tipo_pagamento,nm_tipo_pedido,,text,
tipo_pagamento,id_tipo_movimento,,smallint,
tipo_pagamento,cd_pessoa_empresa,,integer,
tipo_pagamento,cd_operacao_fiscal,,integer,
tipo_pagamento,created_at,,timestamp,Data de criação do registro
tipo_pagamento,updated_at,,timestamp,Data da última atualização do registro
tipo_produto,cd_tipo_produto,X,integer,
tipo_produto,nm_tipo_produto,,text,
tipo_produto,created_at,,timestamp,Data de criação do registro
tipo_produto,updated_at,,timestamp,Data da última atualização do registro
tipo_proposta,cd_tipo_proposta,X,integer,
tipo_proposta,nm_tipo_proposta,,text,
tipo_proposta,created_at,,timestamp,Data de criação do registro
tipo_proposta,updated_at,,timestamp,Data da última atualização do registro
tipo_proposta,ds_tipo_proposta,,text,
tipo_proposta_documento,cd_tipo_proposta,X,integer,
tipo_proposta_documento,cd_documento_comprobatorio,X,integer,
