Tabela,Campo,PK,Tipo,Descrição
regiao_venda_cliente_produto_id_antigo,cd_referencia_externa_carteira,,text,
regiao_venda_filial,cd_regiao_venda,X,integer,
regiao_venda_filial,cd_pessoa_filial,X,integer,
regiao_venda_filial,id_principal,,smallint,
regiao_venda_filial,created_at,,timestamp,Data de criação do registro
regiao_venda_filial,updated_at,,timestamp,Data da última atualização do registro
regiao_venda_grupo_produto,cd_regiao_venda,X,integer,
regiao_venda_grupo_produto,cd_grupo_produto,X,integer,
regiao_venda_grupo_produto,created_at,,timestamp,Data de criação do registro
regiao_venda_grupo_produto,updated_at,,timestamp,Data da última atualização do registro
regiao_venda_hierarquia_completa,cd_regiao_venda_superior,,integer,
regiao_venda_hierarquia_completa,cd_regiao_venda,,integer,
regiao_venda_hierarquia_completa,id_menor_hierarquia,,smallint,
regiao_venda_hierarquia_completa,created_at,,timestamp,Data de criação do registro
regiao_venda_hierarquia_completa,updated_at,,timestamp,Data da última atualização do registro
regiao_venda_km,cd_regiao_venda,X,integer,
regiao_venda_km,dt_base,X,date,
regiao_venda_km,qt_km,,integer,
regiao_venda_km,dt_geracao,,timestamp,
regiao_venda_km,cd_pessoa_usuario,,integer,
regiao_venda_km,created_at,,timestamp,Data de criação do registro
regiao_venda_km,updated_at,,timestamp,Data da última atualização do registro
regiao_venda_km,qt_minutos,,integer,
regiao_venda_localizacao,cd_regiao_venda_localizacao,X,bigint,
regiao_venda_localizacao,cd_regiao_venda,,integer,
regiao_venda_localizacao,nr_latitude,,text,
regiao_venda_localizacao,nr_longitude,,text,
regiao_venda_localizacao,vl_precisao,,"numeric(15,3)",
regiao_venda_localizacao,pr_bateria,,"numeric(15,3)",
regiao_venda_localizacao,created_at,,timestamp,Data de criação do registro
regiao_venda_localizacao,updated_at,,timestamp,Data da última atualização do registro
regiao_venda_marca,cd_regiao_venda,X,integer,
regiao_venda_marca,cd_marca,X,integer,
regiao_venda_marca,created_at,,timestamp,Data de criação do registro
regiao_venda_marca,updated_at,,timestamp,Data da última atualização do registro
regiao_venda_objetivo,cd_regiao_venda,X,integer,
regiao_venda_objetivo,cd_composicao_objetivo,X,integer,
regiao_venda_objetivo,dt_mes,X,date,
regiao_venda_objetivo,vl_objetivo,,"numeric(15,2)",
regiao_venda_objetivo,vl_resultado,,"numeric(15,2)",
regiao_venda_objetivo,created_at,,timestamp,Data de criação do registro
regiao_venda_objetivo,updated_at,,timestamp,Data da última atualização do registro
regiao_venda_pessoa,cd_regiao_venda_pessoa,X,integer,
regiao_venda_pessoa,cd_regiao_venda,,integer,
regiao_venda_pessoa,cd_pessoa,,integer,
regiao_venda_pessoa,dt_inicio,,date,
regiao_venda_pessoa,dt_fim,,date,
regiao_venda_pessoa,created_at,,timestamp,Data de criação do registro
regiao_venda_pessoa,updated_at,,timestamp,Data da última atualização do registro
regiao_venda_tipo,cd_regiao_venda,X,integer,
regiao_venda_tipo,cd_tipo_regiao_venda,,integer,
regiao_venda_tipo,dt_vigencia,,integer,
regiao_venda_tipo,created_at,,timestamp,Data de criação do registro
regiao_venda_tipo,updated_at,,timestamp,Data da última atualização do registro
registro_ponto,cd_registro_ponto,X,integer,
registro_ponto,cd_pessoa,,integer,
registro_ponto,dt_referencia,,date,
registro_ponto,hr_inicio,,time without time zone,
registro_ponto,hr_termino,,time without time zone,
registro_ponto,nr_latitude_inicio,,"numeric(8,6)",
registro_ponto,nr_longitude_inicio,,"numeric(8,6)",
registro_ponto,nr_latitude_termino,,"numeric(8,6)",
registro_ponto,nr_longitude_termino,,"numeric(8,6)",
registro_ponto,id_credito_inicio,,smallint,
registro_ponto,id_credito_termino,,smallint,
registro_ponto,id_intervalo,,smallint,
registro_ponto,created_at,,timestamp,Data de criação do registro
registro_ponto,updated_at,,timestamp,Data da última atualização do registro
registro_ponto_ocorrencia,cd_registro_ponto_ocorrencia,X,integer,
registro_ponto_ocorrencia,dt_referencia,,date,
registro_ponto_ocorrencia,hr_ponto,,time without time zone,
registro_ponto_ocorrencia,hr_registro_ocorrencia,,time without time zone,
registro_ponto_ocorrencia,cd_tipo_ocorrencia_ponto,,integer,
registro_ponto_ocorrencia,cd_motivo_ocorrencia_ponto,,integer,
registro_ponto_ocorrencia,ds_observacao,,text,
registro_ponto_ocorrencia,cd_registro_ponto,,integer,
registro_ponto_ocorrencia,created_at,,timestamp,Data de criação do registro
registro_ponto_ocorrencia,updated_at,,timestamp,Data da última atualização do registro
registro_ponto_ocorrencia,id_entrada_saida,,smallint,
representante_comercial,cd_pessoa,X,integer,
representante_comercial,created_at,,timestamp,Data de criação do registro
representante_comercial,updated_at,,timestamp,Data da última atualização do registro
requisicao,cd_requisicao,X,integer,
requisicao,ds_requisicao,,text,
requisicao,ds_rota,,text,
requisicao,ds_api,,text,
requisicao,dt_requisicao,,timestamp,
requisicao,created_at,,timestamp,Data de criação do registro
requisicao,updated_at,,timestamp,Data da última atualização do registro
ressarcimento_conta_corrente,cd_ressarcimento_conta_corrente,X,integer,
ressarcimento_conta_corrente,cd_fornecedor_ressarcimento,,integer,
ressarcimento_conta_corrente,dt_base,,date,
ressarcimento_conta_corrente,cd_historico_ressarcimento,,integer,
ressarcimento_conta_corrente,ds_lancamento,,text,
ressarcimento_conta_corrente,dt_lancamento,,date,
ressarcimento_conta_corrente,vl_lancamento,,"numeric(15,2)",
ressarcimento_conta_corrente,ds_complemento,,text,
ressarcimento_conta_corrente,cd_pessoa_usuario,,integer,
ressarcimento_conta_corrente,ds_observacao,,text,
ressarcimento_conta_corrente,ds_arquivo,,text,
ressarcimento_conta_corrente,created_at,,timestamp,Data de criação do registro
ressarcimento_conta_corrente,updated_at,,timestamp,Data da última atualização do registro
ressarcimento_conta_corrente_fechamento,cd_fornecedor_ressarcimento,X,integer,
ressarcimento_conta_corrente_fechamento,dt_base,X,date,
ressarcimento_conta_corrente_fechamento,vl_fechamento,,"numeric(15,2)",
ressarcimento_conta_corrente_fechamento,dt_fechamento,,date,
ressarcimento_conta_corrente_fechamento,cd_pessoa_usuario,,integer,
ressarcimento_conta_corrente_fechamento,created_at,,timestamp,Data de criação do registro
ressarcimento_conta_corrente_fechamento,updated_at,,timestamp,Data da última atualização do registro
ressarcimento_conta_corrente_lancamento,cd_ressarcimento_conta_corrente_lancamento,X,integer,
ressarcimento_conta_corrente_lancamento,cd_ressarcimento_coonta_corrente,,integer,
ressarcimento_conta_corrente_lancamento,cd_nota_fiscal,,integer,
ressarcimento_conta_corrente_lancamento,cd_negociacao,,integer,
ressarcimento_conta_corrente_lancamento,cd_concurso,,integer,
ressarcimento_conta_corrente_lancamento,cd_acordo_comercial,,integer,
ressarcimento_conta_corrente_lancamento,vl_lancamento,,"numeric(15,2)",
ressarcimento_conta_corrente_lancamento,vl_gerado,,"numeric(15,2)",
ressarcimento_conta_corrente_lancamento,vl_base,,"numeric(15,2)",
ressarcimento_conta_corrente_lancamento,created_at,,timestamp,Data de criação do registro
ressarcimento_conta_corrente_lancamento,updated_at,,timestamp,Data da última atualização do registro
restricao_venda,cd_restricao_venda,X,integer,
restricao_venda,cd_produto,,bigint,
restricao_venda,cd_grupo_produto,,integer,
restricao_venda,cd_marca,,integer,
restricao_venda,cd_regiao_venda,,integer,
restricao_venda,cd_atividade,,integer,
restricao_venda,cd_pessoa_cliente,,integer,
restricao_venda,created_at,,timestamp,Data de criação do registro
restricao_venda,updated_at,,timestamp,Data da última atualização do registro
restricao_venda,cd_referencia_externa,,text,
